"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"604","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Infant",-406.583333333335,706.911680377519,19120,-0.57515435749513,0.565193676017404
"605","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",-509.975000000001,706.911680377519,19120,-0.721412609461559,0.470664512007027
"606","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Adult - Infant",22.3250000000005,706.911680377519,19120,0.0315810314353246,0.974806500199908
"607","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",-230.000000000001,706.911680377518,19120,-0.3253588904871,0.744913025102349
"608","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-550.183333333336,706.911680377518,19120,-0.778291473468816,0.436406831948578
"609","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-447.808333333333,706.911680377518,19120,-0.633471402105261,0.526433427440091
"610","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-661.566666666666,706.911680377519,19120,-0.935854768043108,0.349359788132359
"611","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-447.958333333332,706.911680377518,19120,-0.633683592686013,0.52629491477106
"612","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Adult - Infant",-363.833333333332,706.911680377519,19120,-0.514680041980677,0.606782571355348
"613","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Adult - Infant",-371.570833333336,706.911680377518,19120,-0.52562553943783,0.599154503902604
"614","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-535.366666666667,706.911680377518,19120,-0.75733175943671,0.448860460922158
"615","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Adult - Infant",-201.941666666667,706.911680377518,19120,-0.285667463520792,0.775135921553256
"616","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Adult - Infant",276.733333333333,706.911680377518,19120,0.391468044757086,0.695455666892381
"617","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Infant",152.133333333335,706.911680377518,19120,0.215208402345382,0.829607135659695
"618","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Infant",90.4374999999997,706.911680377518,19120,0.127933237645334,0.898203152779889
"619","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",-12.954166666667,706.911680377518,19120,-0.0183250143210945,0.985379763481098
"620","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Infant",519.345833333335,706.911680377518,19120,0.734668626575789,0.46255034177501
"621","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",267.020833333333,706.911680377518,19120,0.377728704653365,0.705636334520421
"622","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-53.1625000000014,706.911680377518,19120,-0.0752038783283516,0.940053285410874
"623","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",49.2125000000015,706.911680377518,19120,0.0696161930352036,0.944499876058593
"624","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-164.545833333332,706.911680377518,19120,-0.232767172902644,0.815944696530362
"625","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",49.062500000002,706.911680377518,19120,0.0694040024544519,0.944668768902472
"626","DFC_dorsolateral prefrontal cortex - STR_striatum","Adult - Infant",133.187500000002,706.911680377518,19120,0.188407553159787,0.8505591786952
"627","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Infant",125.449999999998,706.911680377518,19120,0.177462055702635,0.859147347157212
"628","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-38.3458333333333,706.911680377518,19120,-0.0542441642962457,0.956741201172703
"629","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Infant",295.079166666667,706.911680377518,19120,0.417420131619672,0.676375819143481
"630","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Infant",-124.599999999998,706.911680377518,19120,-0.176259642411704,0.860091833021581
"631","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Infant",-186.295833333333,706.911680377518,19120,-0.263534807111751,0.792141239135164
"632","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",-289.6875,706.911680377518,19120,-0.40979305907818,0.681962349228587
"633","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Infant",242.612500000002,706.911680377518,19120,0.343200581818704,0.731451340283406
"634","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",-9.71249999999945,706.911680377518,19120,-0.0137393401037207,0.989038080889993
"635","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-329.895833333334,706.911680377518,19120,-0.466671923085437,0.640739937643185
"636","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-227.520833333331,706.911680377518,19120,-0.321851851721882,0.747568449060262
"637","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-441.279166666665,706.911680377518,19120,-0.624235217659729,0.532480569330892
"638","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",-227.670833333331,706.911680377518,19120,-0.322064042302634,0.747407699218781
"639","VFC_ventrolateral prefrontal cortex - STR_striatum","Adult - Infant",-143.545833333331,706.911680377519,19120,-0.203060491597298,0.83908991227058
"640","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Infant",-151.283333333335,706.911680377518,19120,-0.214005989054451,0.830544668798925
"641","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-315.079166666666,706.911680377518,19120,-0.445712209053331,0.655810190875806
"642","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Infant",18.3458333333346,706.911680377518,19120,0.0259520868625868,0.979295825545972
"643","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Infant",-61.6958333333352,706.911680377518,19120,-0.0872751647000474,0.930453708326889
"644","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",-165.087500000002,706.911680377518,19120,-0.233533416666476,0.815349724150121
"645","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Adult - Infant",367.2125,706.911680377518,19120,0.519460224230408,0.603445856557131
"646","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",114.887499999999,706.911680377518,19120,0.162520302307983,0.870897859322233
"647","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-205.295833333336,706.911680377518,19120,-0.290412280673733,0.771503999334981
"648","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-102.920833333333,706.911680377518,19120,-0.145592209310178,0.884244853256683
"649","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-316.679166666667,706.911680377518,19120,-0.447975575248025,0.654175899761878
"650","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",-103.070833333333,706.911680377518,19120,-0.14580439989093,0.884077339435959
"651","OFC_orbital frontal cortex - STR_striatum","Adult - Infant",-18.9458333333329,706.911680377518,19120,-0.0268008491855943,0.978618855611087
"652","OFC_orbital frontal cortex - AMY_amygdaloid complex","Adult - Infant",-26.6833333333366,706.911680377518,19120,-0.037746346642747,0.969890317099409
"653","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-190.479166666668,706.911680377518,19120,-0.269452566641627,0.7875843467254
"654","OFC_orbital frontal cortex - CBC_cerebellar cortex","Adult - Infant",142.945833333333,706.911680377518,19120,0.202211729274291,0.839753355304184
"655","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",-103.391666666667,706.911680377518,19120,-0.146258251966429,0.883719063393392
"656","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Adult - Infant",428.908333333335,706.911680377518,19120,0.606735388930455,0.544033736704411
"657","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",176.583333333334,706.911680377518,19120,0.24979546700803,0.802748209011332
"658","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-143.600000000001,706.911680377518,19120,-0.203137115973686,0.839030023728119
"659","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-41.2249999999982,706.911680377518,19120,-0.0583170446101308,0.95349670041024
"660","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-254.983333333332,706.911680377518,19120,-0.360700410547978,0.718327402535411
"661","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-41.3749999999977,706.911680377518,19120,-0.0585292351908825,0.95332768773964
"662","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STR_striatum","Adult - Infant",42.7500000000023,706.911680377518,19120,0.0604743155144531,0.951778503701088
"663","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - AMY_amygdaloid complex","Adult - Infant",35.0124999999986,706.911680377518,19120,0.0495288180573004,0.960498389230496
"664","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-128.783333333333,706.911680377518,19120,-0.18217740194158,0.855445438192316
"665","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - CBC_cerebellar cortex","Adult - Infant",204.641666666668,706.911680377518,19120,0.289486893974338,0.772211946705307
"666","IPC_posteroventral (inferior) parietal cortex - A1C_primary auditory cortex (core)","Adult - Infant",532.300000000002,706.911680377518,19120,0.752993640896884,0.451463006307838
"667","IPC_posteroventral (inferior) parietal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",279.975,706.911680377518,19120,0.396053718974459,0.692069818801564
"668","IPC_posteroventral (inferior) parietal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-40.2083333333344,706.911680377518,19120,-0.0568788640072571,0.954642285477035
"669","IPC_posteroventral (inferior) parietal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",62.1666666666685,706.911680377518,19120,0.0879412073562981,0.929924325699527
"670","IPC_posteroventral (inferior) parietal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-151.591666666665,706.911680377518,19120,-0.214442158581549,0.830204555291791
"671","IPC_posteroventral (inferior) parietal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",62.016666666669,706.911680377518,19120,0.0877290167755464,0.93009297521734
"672","IPC_posteroventral (inferior) parietal cortex - STR_striatum","Adult - Infant",146.141666666669,706.911680377519,19120,0.206732567480882,0.836220922983282
"673","IPC_posteroventral (inferior) parietal cortex - AMY_amygdaloid complex","Adult - Infant",138.404166666665,706.911680377518,19120,0.195787070023729,0.844778911427195
"674","IPC_posteroventral (inferior) parietal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-25.3916666666663,706.911680377518,19120,-0.0359191499751513,0.971347201216385
"675","IPC_posteroventral (inferior) parietal cortex - CBC_cerebellar cortex","Adult - Infant",308.033333333334,706.911680377518,19120,0.435745145940767,0.66302656577376
"676","A1C_primary auditory cortex (core) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",-252.325000000001,706.911680377518,19120,-0.356939921922425,0.721140721338662
"677","A1C_primary auditory cortex (core) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-572.508333333336,706.911680377518,19120,-0.809872504904141,0.418023534626124
"678","A1C_primary auditory cortex (core) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-470.133333333333,706.911680377518,19120,-0.665052433540586,0.506024978370505
"679","A1C_primary auditory cortex (core) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-683.891666666667,706.911680377518,19120,-0.967435799478433,0.333338457623679
"680","A1C_primary auditory cortex (core) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-470.283333333333,706.911680377518,19120,-0.665264624121337,0.505889277434691
"681","A1C_primary auditory cortex (core) - STR_striatum","Adult - Infant",-386.158333333333,706.911680377518,19120,-0.546261073416002,0.584892863840949
"682","A1C_primary auditory cortex (core) - AMY_amygdaloid complex","Adult - Infant",-393.895833333336,706.911680377518,19120,-0.557206570873155,0.577392823297248
"683","A1C_primary auditory cortex (core) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-557.691666666668,706.911680377518,19120,-0.788912790872035,0.430172761154452
"684","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Adult - Infant",-224.266666666667,706.911680377518,19120,-0.317248494956117,0.751058519284895
"685","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-320.183333333335,706.911680377518,19120,-0.452932582981717,0.650602427202901
"686","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-217.808333333332,706.911680377518,19120,-0.308112511618161,0.758000077548951
"687","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-431.566666666666,706.911680377518,19120,-0.610495877556008,0.541540629722128
"688","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-217.958333333331,706.911680377518,19120,-0.308324702198913,0.757838630263112
"689","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Adult - Infant",-133.833333333331,706.911680377518,19120,-0.189321151493577,0.849843128144734
"690","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Adult - Infant",-141.570833333335,706.911680377518,19120,-0.20026664895073,0.841274174373715
"691","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-305.366666666667,706.911680377518,19120,-0.431972868949611,0.665766003275543
"692","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Adult - Infant",28.058333333334,706.911680377518,19120,0.0396914269663075,0.968339550989878
"693","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",102.375000000003,706.911680377518,19120,0.144820071363555,0.884854461064236
"694","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-111.383333333331,706.911680377518,19120,-0.157563294574292,0.874802592699646
"695","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Adult - Infant",102.225000000003,706.911680377518,19120,0.144607880782803,0.885021998830739
"696","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Adult - Infant",186.350000000003,706.911680377518,19120,0.263611431488139,0.792082189776639
"697","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Adult - Infant",178.6125,706.911680377518,19120,0.252665934030986,0.800529090695897
"698","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Adult - Infant",14.8166666666682,706.911680377518,19120,0.0209597140321058,0.98327801086572
"699","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Adult - Infant",348.241666666669,706.911680377518,19120,0.492624009948024,0.622283936543726
"700","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-213.758333333334,706.911680377518,19120,-0.302383365937847,0.762363122864098
"701","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-0.149999999999475,706.911680377518,19120,-0.000212190580751713,0.999830698626624
"702","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Adult - Infant",83.9750000000005,706.911680377518,19120,0.118791360124584,0.90544190178189
"703","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Adult - Infant",76.2374999999968,706.911680377518,19120,0.107845862667431,0.914119093461954
"704","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-87.5583333333347,706.911680377518,19120,-0.123860357331449,0.901427143420994
"705","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Adult - Infant",245.866666666666,706.911680377518,19120,0.347803938584469,0.727991260241491
"706","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",213.608333333334,706.911680377518,19120,0.302171175357095,0.762524863227188
"707","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Adult - Infant",297.733333333334,706.911680377518,19120,0.421174726062431,0.673632232653547
"708","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Adult - Infant",289.99583333333,706.911680377518,19120,0.410229228605278,0.681642398195916
"709","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",126.199999999999,706.911680377518,19120,0.178523008606398,0.858314144590772
"710","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Adult - Infant",459.625,706.911680377518,19120,0.650187304522316,0.515579052490966
"711","HIP_hippocampus (hippocampal formation) - STR_striatum","Adult - Infant",84.125,706.911680377518,19120,0.119003550705336,0.905273792923305
"712","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Adult - Infant",76.3874999999963,706.911680377518,19120,0.108058053248183,0.913950775757536
"713","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-87.4083333333353,706.911680377518,19120,-0.123648166750698,0.901595153244464
"714","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Adult - Infant",246.016666666665,706.911680377518,19120,0.348016129165221,0.727831901684706
"715","STR_striatum - AMY_amygdaloid complex","Adult - Infant",-7.73750000000369,706.911680377518,19120,-0.0109454974571527,0.991267045140947
"716","STR_striatum - MD_mediodorsal nucleus of thalamus","Adult - Infant",-171.533333333335,706.911680377518,19120,-0.242651717456033,0.808277816277917
"717","STR_striatum - CBC_cerebellar cortex","Adult - Infant",161.891666666665,706.911680377518,19120,0.229012578459885,0.818861589115524
"718","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-163.795833333332,706.911680377518,19120,-0.23170621999888,0.816768679583241
"719","AMY_amygdaloid complex - CBC_cerebellar cortex","Adult - Infant",169.629166666669,706.911680377518,19120,0.239958075917038,0.810365330086221
"720","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Adult - Infant",333.425000000001,706.911680377518,19120,0.471664295915918,0.637171807832974
"721","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Adult - Prenatal",-339.754166666665,706.911680377519,19120,-0.480617559587108,0.630793832105218
"722","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Adult - Prenatal",-162.745833333328,706.911680377519,19120,-0.230220885933609,0.817922596018768
"723","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Adult - Prenatal",68.3000000000026,706.911680377518,19120,0.0966174444359552,0.923031215287077
"724","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",-137.245833333331,706.911680377519,19120,-0.194148487205695,0.846061679121549
"725","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-457.916666666664,706.911680377519,19120,-0.647770689574854,0.517141053420237
"726","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Adult - Prenatal",-277.570833333328,706.911680377519,19120,-0.392652775499612,0.694580331660176
"727","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-227.458333333329,706.911680377519,19120,-0.321763438979899,0.747635431401621
"728","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-370.566666666664,706.911680377519,19120,-0.52420504138334,0.600142011409887
"729","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-325.749999999996,706.911680377519,19120,-0.460807211200744,0.644942168713072
"730","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-167.729166666664,706.911680377519,19120,-0.237270328560832,0.812449621403344
"731","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",60.3750000000055,706.911680377519,19120,0.0854067087528711,0.931938954078482
"732","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Adult - Prenatal",256.037500000003,706.911680377519,19120,0.36219163879605,0.71721283018196
"733","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Adult - Prenatal",-86.9833333333307,706.911680377519,19120,-0.123046960105226,0.902071204992726
"734","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-20.191666666665,706.911680377518,19120,-0.0285632098423976,0.977213252504667
"735","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Adult - Prenatal",875.241666666668,706.911680377519,19120,1.23812025032498,0.21568667823332
"736","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Adult - Prenatal",177.008333333337,706.911680377518,19120,0.2503966736535,0.802283292119345
"737","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Prenatal",408.054166666667,706.911680377518,19120,0.577235004023064,0.563787510186084
"738","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",202.508333333334,706.911680377518,19120,0.286469072381413,0.774521981830474
"739","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-118.162499999999,706.911680377518,19120,-0.167153129987746,0.867251330012177
"740","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",62.183333333337,706.911680377519,19120,0.0879647840874954,0.929905587058345
"741","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",112.295833333335,706.911680377518,19120,0.158854120607209,0.873785485815072
"742","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-30.8124999999989,706.911680377518,19120,-0.0435874817962321,0.965233685453166
"743","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",14.0041666666685,706.911680377518,19120,0.0198103483863638,0.984194869398125
"744","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",172.025000000001,706.911680377518,19120,0.243347231026276,0.807739029338057
"745","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",400.12916666667,706.911680377518,19120,0.566024268339979,0.571383926053058
"746","DFC_dorsolateral prefrontal cortex - STR_striatum","Adult - Prenatal",595.791666666668,706.911680377518,19120,0.842809198383159,0.399345705407163
"747","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Prenatal",252.770833333334,706.911680377518,19120,0.357570599481882,0.720668630460769
"748","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",319.5625,706.911680377518,19120,0.452054349744711,0.651234957282349
"749","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Prenatal",1214.99583333333,706.911680377519,19120,1.71873780991209,0.0856783114980659
"750","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Prenatal",231.045833333331,706.911680377518,19120,0.326838330369564,0.743793744383117
"751","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",25.4999999999971,706.911680377518,19120,0.0360723987279134,0.971225007194412
"752","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-295.170833333336,706.911680377518,19120,-0.417549803641246,0.67628099226349
"753","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",-114.825,706.911680377519,19120,-0.162431889566004,0.870967476528197
"754","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-64.7125000000011,706.911680377518,19120,-0.0915425530462902,0.927062454712918
"755","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-207.820833333335,706.911680377518,19120,-0.293984155449732,0.768773201935222
"756","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-163.004166666668,706.911680377518,19120,-0.230586325267136,0.817638659244395
"757","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-4.9833333333353,706.911680377518,19120,-0.00704944262722326,0.99437547869618
"758","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",223.120833333334,706.911680377518,19120,0.31562759468648,0.752288634929386
"759","VFC_ventrolateral prefrontal cortex - STR_striatum","Adult - Prenatal",418.783333333332,706.911680377518,19120,0.592412524729659,0.553581386954058
"760","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Prenatal",75.7624999999975,706.911680377518,19120,0.107173925828383,0.914652124902782
"761","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",142.554166666663,706.911680377518,19120,0.201657676091211,0.840186497635428
"762","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Prenatal",1037.9875,706.911680377519,19120,1.46834113625859,0.142028032764036
"763","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",-205.545833333334,706.911680377518,19120,-0.29076593164165,0.771233496413535
"764","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-526.216666666667,706.911680377518,19120,-0.74438813401081,0.456650843984207
"765","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",-345.87083333333,706.911680377519,19120,-0.489270219935568,0.624656014133833
"766","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-295.758333333332,706.911680377518,19120,-0.418380883415854,0.675673360131163
