"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"619","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",38.6666666666666,162.170775470387,880,0.238431780044903,0.811601730421302
"620","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Infant",92.4166666666669,162.170775470387,880,0.569872508771116,0.568909620494499
"621","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",45.2500000000002,162.170775470387,880,0.279026846043929,0.780289781470846
"622","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",27.2500000000004,162.170775470387,880,0.168032741540268,0.866596130338756
"623","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",13.0833333333336,162.170775470387,880,0.0806762704031259,0.935717752395625
"624","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",11.8333333333337,162.170775470387,880,0.0729683464792613,0.94184788754416
"625","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",27.2500000000004,162.170775470387,880,0.168032741540269,0.866596130338756
"626","DFC_dorsolateral prefrontal cortex - STR_striatum","Adult - Infant",83.5000000000003,162.170775470387,880,0.514889318114211,0.606759664440605
"627","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Infant",30.0833333333338,162.170775470387,880,0.185504035767697,0.85287646239721
"628","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",26.7500000000001,162.170775470387,880,0.16494957197072,0.869021556234713
"629","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Infant",16.0000000000001,162.170775470387,880,0.0986614262254776,0.92142956538967
"630","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Infant",8.00000000000023,162.170775470387,880,0.04933071311274,0.960666937646418
"631","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Infant",61.8333333333334,162.170775470387,880,0.381285303433876,0.703083593815707
"632","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",22.7499999999998,162.170775470387,880,0.140284215414349,0.888467537407818
"633","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Infant",76.5,162.170775470387,880,0.471724944140563,0.637240066263487
"634","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",29.3333333333333,162.170775470387,880,0.180879281413375,0.856503980194801
"635","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",11.3333333333336,162.170775470387,880,0.0698851769097146,0.944300928664435
"636","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-2.83333333333328,162.170775470387,880,-0.0174712942274279,0.986064593528167
"637","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-4.08333333333315,162.170775470387,880,-0.0251792181512925,0.979917721627034
"638","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",11.3333333333336,162.170775470387,880,0.0698851769097146,0.944300928664435
"639","VFC_ventrolateral prefrontal cortex - STR_striatum","Adult - Infant",67.5833333333335,162.170775470387,880,0.416741753483657,0.676968941875456
"640","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Infant",14.1666666666669,162.170775470387,880,0.0873564711371428,0.930408041579371
"641","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",10.8333333333333,162.170775470387,880,0.0668020073401667,0.946754498990551
"642","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Infant",0.0833333333332387,162.170775470387,880,0.000513861594923776,0.999590114246418
"643","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Infant",53.8333333333332,162.170775470387,880,0.331954590321136,0.74000259405458
"644","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",14.7499999999995,162.170775470387,880,0.0909535023016088,0.927550236013463
"645","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Adult - Infant",68.4999999999998,162.170775470387,880,0.422394231027823,0.672840469089695
"646","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",21.3333333333331,162.170775470387,880,0.131548568300635,0.89537143709571
"647","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",3.33333333333336,162.170775470387,880,0.0205544637969746,0.983605724846045
"648","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-10.8333333333335,162.170775470387,880,-0.0668020073401679,0.94675449899055
"649","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-12.0833333333334,162.170775470387,880,-0.0745099312640325,0.940621572694709
"650","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",3.33333333333337,162.170775470387,880,0.0205544637969746,0.983605724846045
"651","OFC_orbital frontal cortex - STR_striatum","Adult - Infant",59.5833333333332,162.170775470387,880,0.367411040370917,0.71340077815295
"652","OFC_orbital frontal cortex - AMY_amygdaloid complex","Adult - Infant",6.16666666666669,162.170775470387,880,0.0380257580244028,0.969675769304565
"653","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",2.83333333333308,162.170775470387,880,0.0174712942274267,0.986064593528168
"654","OFC_orbital frontal cortex - CBC_cerebellar cortex","Adult - Infant",-7.91666666666699,162.170775470387,880,-0.0488168515178162,0.961076329600227
"655","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Adult - Infant",-39.0833333333336,162.170775470387,880,-0.241001088019527,0.809610411499697
"656","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Adult - Infant",14.6666666666666,162.170775470387,880,0.0904396407066872,0.927958437509616
"657","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",-32.5,162.170775470387,880,-0.200406022020501,0.84120935478421
"658","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-50.4999999999998,162.170775470387,880,-0.311400126524161,0.755570212068218
"659","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-64.6666666666667,162.170775470387,880,-0.398756597661303,0.690169297328521
"660","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-65.9166666666665,162.170775470387,880,-0.406464521585168,0.684500147845976
"661","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-50.4999999999998,162.170775470387,880,-0.311400126524161,0.755570212068218
"662","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STR_striatum","Adult - Infant",5.75000000000006,162.170775470387,880,0.0354564500497812,0.971723813225561
"663","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - AMY_amygdaloid complex","Adult - Infant",-47.6666666666665,162.170775470387,880,-0.293928832296733,0.768881596527688
"664","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-51.0000000000001,162.170775470387,880,-0.314483296093709,0.753228544820756
"665","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - CBC_cerebellar cortex","Adult - Infant",-61.7500000000001,162.170775470387,880,-0.380771441838952,0.7034647505625
"666","IPC_posteroventral (inferior) parietal cortex - A1C_primary auditory cortex (core)","Adult - Infant",53.7500000000003,162.170775470387,880,0.331440728726214,0.740390517403578
"667","IPC_posteroventral (inferior) parietal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",6.58333333333358,162.170775470387,880,0.040595065999026,0.967627925694363
"668","IPC_posteroventral (inferior) parietal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-11.4166666666662,162.170775470387,880,-0.0703990385046342,0.943892051099905
"669","IPC_posteroventral (inferior) parietal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-25.583333333333,162.170775470387,880,-0.157755509641777,0.874685647913468
"670","IPC_posteroventral (inferior) parietal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-26.8333333333329,162.170775470387,880,-0.165463433565641,0.868617232203276
"671","IPC_posteroventral (inferior) parietal cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",-11.4166666666662,162.170775470387,880,-0.0703990385046342,0.943892051099905
"672","IPC_posteroventral (inferior) parietal cortex - STR_striatum","Adult - Infant",44.8333333333337,162.170775470387,880,0.276457538069308,0.782261584553097
"673","IPC_posteroventral (inferior) parietal cortex - AMY_amygdaloid complex","Adult - Infant",-8.58333333333284,162.170775470387,880,-0.052927744277206,0.957801490917071
"674","IPC_posteroventral (inferior) parietal cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-11.9166666666665,162.170775470387,880,-0.0734822080741822,0.94143910043903
"675","IPC_posteroventral (inferior) parietal cortex - CBC_cerebellar cortex","Adult - Infant",-22.6666666666665,162.170775470387,880,-0.139770353819425,0.888873419885048
"676","A1C_primary auditory cortex (core) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Infant",-47.1666666666667,162.170775470387,880,-0.290845662727188,0.771237892060103
"677","A1C_primary auditory cortex (core) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-65.1666666666664,162.170775470387,880,-0.401839767230848,0.687899525495455
"678","A1C_primary auditory cortex (core) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-79.3333333333333,162.170775470387,880,-0.489196238367991,0.62482467688745
"679","A1C_primary auditory cortex (core) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-80.5833333333332,162.170775470387,880,-0.496904162291855,0.619380748150459
"680","A1C_primary auditory cortex (core) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-65.1666666666664,162.170775470387,880,-0.401839767230848,0.687899525495455
"681","A1C_primary auditory cortex (core) - STR_striatum","Adult - Infant",-8.91666666666657,162.170775470387,880,-0.0549831906569059,0.956164335598926
"682","A1C_primary auditory cortex (core) - AMY_amygdaloid complex","Adult - Infant",-62.3333333333331,162.170775470387,880,-0.38436847300342,0.700798225976119
"683","A1C_primary auditory cortex (core) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-65.6666666666667,162.170775470387,880,-0.404922936800396,0.685632566706043
"684","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Adult - Infant",-76.4166666666668,162.170775470387,880,-0.471211082545639,0.637606796019236
"685","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Infant",-17.9999999999998,162.170775470387,880,-0.11099410450366,0.91164633091717
"686","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-32.1666666666666,162.170775470387,880,-0.198350575640803,0.842816596417249
"687","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-33.4166666666665,162.170775470387,880,-0.206058499564667,0.836792876664782
"688","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Adult - Infant",-17.9999999999997,162.170775470387,880,-0.11099410450366,0.91164633091717
"689","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Adult - Infant",38.2500000000001,162.170775470387,880,0.235862472070282,0.813594270915388
"690","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Adult - Infant",-15.1666666666664,162.170775470387,880,-0.093522810276232,0.925509517163145
"691","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-18.5,162.170775470387,880,-0.114077274073208,0.90920255824284
"692","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Adult - Infant",-29.2500000000001,162.170775470387,880,-0.180365419818451,0.856907226701379
"693","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Infant",-14.1666666666669,162.170775470387,880,-0.0873564711371425,0.930408041579372
"694","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-15.4166666666667,162.170775470387,880,-0.0950643950610071,0.92428532060804
"695","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Adult - Infant",8.21565038222616e-15,162.170775470387,880,5.06604865050199e-17,1
"696","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Adult - Infant",56.2499999999999,162.170775470387,880,0.346856576573942,0.72878199690095
"697","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Adult - Infant",2.83333333333333,162.170775470387,880,0.0174712942274282,0.986064593528166
"698","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-0.500000000000286,162.170775470387,880,-0.00308316956954792,0.997540689270921
"699","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Adult - Infant",-11.2500000000004,162.170775470387,880,-0.0693713153147908,0.944709820929164
"700","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Infant",-1.24999999999987,162.170775470387,880,-0.00770792392386458,0.993851774374446
"701","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Adult - Infant",14.1666666666669,162.170775470387,880,0.0873564711371426,0.930408041579372
"702","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Adult - Infant",70.4166666666667,162.170775470387,880,0.434213047711085,0.664240178132097
"703","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Adult - Infant",17.0000000000002,162.170775470387,880,0.104827765364571,0.916536365402347
"704","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Adult - Infant",13.6666666666666,162.170775470387,880,0.0842733015675946,0.932858306245319
"705","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Adult - Infant",2.91666666666652,162.170775470387,880,0.0179851558223517,0.985654772240642
"706","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Adult - Infant",15.4166666666668,162.170775470387,880,0.0950643950610071,0.92428532060804
"707","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Adult - Infant",71.6666666666666,162.170775470387,880,0.441920971634949,0.658654970989918
"708","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Adult - Infant",18.2500000000001,162.170775470387,880,0.112535689288435,0.910424338472671
"709","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Adult - Infant",14.9166666666665,162.170775470387,880,0.0919812254914592,0.926733890426281
"710","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Adult - Infant",4.16666666666639,162.170775470387,880,0.0256930797462163,0.97950796858661
"711","HIP_hippocampus (hippocampal formation) - STR_striatum","Adult - Infant",56.2499999999999,162.170775470387,880,0.346856576573942,0.72878199690095
"712","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Adult - Infant",2.83333333333332,162.170775470387,880,0.0174712942274282,0.986064593528166
"713","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Adult - Infant",-0.500000000000294,162.170775470387,880,-0.00308316956954797,0.997540689270921
"714","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Adult - Infant",-11.2500000000004,162.170775470387,880,-0.0693713153147909,0.944709820929164
"715","STR_striatum - AMY_amygdaloid complex","Adult - Infant",-53.4166666666665,162.170775470387,880,-0.329385282346514,0.741942871301571
"716","STR_striatum - MD_mediodorsal nucleus of thalamus","Adult - Infant",-56.7500000000001,162.170775470387,880,-0.34993974614349,0.726467651366366
"717","STR_striatum - CBC_cerebellar cortex","Adult - Infant",-67.5000000000002,162.170775470387,880,-0.416227891888733,0.677344742482402
"718","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Adult - Infant",-3.33333333333362,162.170775470387,880,-0.0205544637969761,0.983605724846044
"719","AMY_amygdaloid complex - CBC_cerebellar cortex","Adult - Infant",-14.0833333333337,162.170775470387,880,-0.086842609542219,0.930816373773814
"720","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Adult - Infant",-10.7500000000001,162.170775470387,880,-0.0662881457452429,0.947163477197174
"721","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Adult - Prenatal",-85.4166666666662,162.170775470387,880,-0.526708134797466,0.598529019588484
"722","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Adult - Prenatal",-47.0833333333327,162.170775470387,880,-0.290331801132259,0.771630814268416
"723","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Adult - Prenatal",-42.7499999999995,162.170775470387,880,-0.263610998196193,0.79214139680983
"724","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",6.08333333333387,162.170775470387,880,0.0375118964294816,0.970085362496381
"725","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-21.4166666666661,162.170775470387,880,-0.132062429895557,0.894965100294842
"726","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Adult - Prenatal",7.66666666666734,162.170775470387,880,0.0472752667330452,0.96230456671823
"727","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-44.3333333333327,162.170775470387,880,-0.273374368499756,0.784629598555762
"728","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-50.8333333333327,162.170775470387,880,-0.313455572903856,0.754008849148292
"729","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-76.2499999999994,162.170775470387,880,-0.470183359355786,0.638340522119951
"730","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-70.7499999999993,162.170775470387,880,-0.436268494090777,0.662748945926503
"731","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",-93.9999999999992,162.170775470387,880,-0.579635879074673,0.562308550868396
"732","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Adult - Prenatal",-69.8333333333327,162.170775470387,880,-0.43061601654661,0.666853038337448
"733","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Adult - Prenatal",-83.4166666666657,162.170775470387,880,-0.514375456519278,0.60711866527937
"734","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-93.4166666666661,162.170775470387,880,-0.576038847910204,0.56473620886132
"735","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Adult - Prenatal",-61.6666666666661,162.170775470387,880,-0.380257580244022,0.703845981967641
"736","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Adult - Prenatal",38.3333333333335,162.170775470387,880,0.236376333665207,0.813195665686808
"737","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Prenatal",42.6666666666667,162.170775470387,880,0.263097136601273,0.792537297257158
"738","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",91.5000000000001,162.170775470387,880,0.564220031226948,0.572748166207249
"739","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",64.0000000000002,162.170775470387,880,0.394645704901909,0.693200004280195
"740","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",93.0833333333336,162.170775470387,880,0.573983401530511,0.566125705852871
"741","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",41.0833333333335,162.170775470387,880,0.25333376629771,0.800069475507648
"742","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",34.5833333333335,162.170775470387,880,0.213252561893611,0.83117936574483
"743","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",9.16666666666679,162.170775470387,880,0.0565247754416804,0.954936590284879
"744","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",14.6666666666669,162.170775470387,880,0.090439640706689,0.927958437509614
"745","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",-8.58333333333302,162.170775470387,880,-0.0529277442772072,0.95780149091707
"746","DFC_dorsolateral prefrontal cortex - STR_striatum","Adult - Prenatal",15.5833333333335,162.170775470387,880,0.0960921182508562,0.923469289167954
"747","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Prenatal",2.00000000000048,162.170775470387,880,0.0123326782781876,0.990162991124493
"748","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-7.99999999999988,162.170775470387,880,-0.0493307131127378,0.960666937646419
"749","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Prenatal",23.7500000000001,162.170775470387,880,0.146450554553443,0.883599262379832
"750","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Prenatal",4.33333333333324,162.170775470387,880,0.0267208029360662,0.978688478861851
"751","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",53.1666666666666,162.170775470387,880,0.327843697561741,0.743107827693813
"752","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",25.6666666666666,162.170775470387,880,0.158269371236703,0.874280853009169
"753","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",54.75,162.170775470387,880,0.337607067865305,0.735739828606063
"754","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",2.74999999999998,162.170775470387,880,0.0169574326325038,0.986474418499193
"755","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-3.74999999999998,162.170775470387,880,-0.0231237717715961,0.981556785783167
"756","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-29.1666666666667,162.170775470387,880,-0.179851558223526,0.857310510624821
"757","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-23.6666666666666,162.170775470387,880,-0.145936692958518,0.884004786438612
"758","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",-46.9166666666665,162.170775470387,880,-0.289304077942414,0.772416834646666
"759","VFC_ventrolateral prefrontal cortex - STR_striatum","Adult - Prenatal",-22.75,162.170775470387,880,-0.140284215414351,0.888467537407816
"760","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Prenatal",-36.333333333333,162.170775470387,880,-0.224043655387019,0.822775338382361
"761","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-46.3333333333334,162.170775470387,880,-0.285707046777945,0.775169743572036
"762","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Prenatal",-14.5833333333334,162.170775470387,880,-0.0899257791117633,0.928366657998127
"763","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Prenatal",48.8333333333333,162.170775470387,880,0.301122894625675,0.763391917926326
"764","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",21.3333333333334,162.170775470387,880,0.131548568300637,0.895371437095709
"765","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",50.4166666666668,162.170775470387,880,0.310886264929238,0.75596070939386
"766","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-1.58333333333326,162.170775470387,880,-0.00976337030356241,0.992212294204705
"767","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-8.08333333333323,162.170775470387,880,-0.0498445747076622,0.960257556081984
"768","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-33.5,162.170775470387,880,-0.206572361159592,0.836391631828121
"769","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-27.9999999999998,162.170775470387,880,-0.172657495894584,0.862960356514471
"770","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",-51.2499999999998,162.170775470387,880,-0.31602488087848,0.752058561836129
"771","OFC_orbital frontal cortex - STR_striatum","Adult - Prenatal",-27.0833333333333,162.170775470387,880,-0.167005018350417,0.867404467010456
"772","OFC_orbital frontal cortex - AMY_amygdaloid complex","Adult - Prenatal",-40.6666666666663,162.170775470387,880,-0.250764458323085,0.802054758690206
"773","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-50.6666666666666,162.170775470387,880,-0.312427849714011,0.754789405145507
"774","OFC_orbital frontal cortex - CBC_cerebellar cortex","Adult - Prenatal",-18.9166666666666,162.170775470387,880,-0.116646582047829,0.907166737240545
"775","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-27.4999999999999,162.170775470387,880,-0.169574326325038,0.865383887593118
"776","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Adult - Prenatal",1.58333333333347,162.170775470387,880,0.00976337030356369,0.992212294204704
"777","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-50.4166666666666,162.170775470387,880,-0.310886264929237,0.755960709393861
"778","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-56.9166666666666,162.170775470387,880,-0.350967469333337,0.725696757044055
"779","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-82.3333333333333,162.170775470387,880,-0.507695255785267,0.611794294105086
"780","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-76.8333333333331,162.170775470387,880,-0.473780390520259,0.635774037627667
